CWE127_Buffer_Underread__wchar_t_declare_ncpy_09_good.c,139,7,1091,1
CWE190_Integer_Overflow__short_max_preinc_31_good.c,76,3,1707,1
CWE190_Integer_Overflow__char_fscanf_postinc_42_good.c,89,3,1707,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_31_good.c,130,3,1804,1
CWE124_Buffer_Underwrite__CWE839_rand_32_good.c,143,6,133,1
CWE284_Improper_Access_Control__w32_char_SHRegCreateUSKey_04_good.c,85,3,1804,1
CWE416_Use_After_Free__malloc_free_long_14_good.c,132,14,26,1
CWE194_Unexpected_Sign_Extension__rand_malloc_06_good.c,127,16,88,1
CWE121_Stack_Based_Buffer_Overflow__CWE129_large_41_good.c,119,3,224,1
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_loop_01_good.c,124,3,1804,1
CWE127_Buffer_Underread__char_declare_memmove_03_good.c,138,7,1091,1
CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_fgets_02_good.c,86,6,38,1
CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_13_good.c,69,2,164,1
CWE191_Integer_Underflow__int64_t_min_predec_15_good.c,95,3,1707,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_loop_06_good.c,147,3,1804,1
CWE190_Integer_Overflow__char_fscanf_square_05_good.c,82,3,1707,1
CWE426_Untrusted_Search_Path__wchar_t_system_09_good.c,84,3,1804,1
CWE127_Buffer_Underread__malloc_wchar_t_loop_04_good.c,187,7,1091,1
CWE457_Use_of_Uninitialized_Variable__int_pointer_15_good.c,79,4,5,1
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_07_good.c,173,3,224,1
CWE606_Unchecked_Loop_Condition__wchar_t_environment_16_good.c,166,3,56,1
CWE457_Use_of_Uninitialized_Variable__double_array_declare_partial_init_01_good.c,114,2,238,1
CWE401_Memory_Leak__char_malloc_04_good.c,102,2,382,1
CWE401_Memory_Leak__int64_t_malloc_07_good.c,109,2,382,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_loop_18_good.c,113,3,1804,1
CWE416_Use_After_Free__malloc_free_wchar_t_07_good.c,124,9,11,1
CWE191_Integer_Underflow__int64_t_fscanf_multiply_41_good.c,90,3,870,1
CWE191_Integer_Underflow__int_fgets_sub_06_good.c,110,3,1707,1
CWE252_Unchecked_Return_Value__char_putc_10_good.c,54,5,172,1
CWE590_Free_Memory_Not_on_Heap__free_struct_static_31_good.c,124,9,197,1
CWE127_Buffer_Underread__char_alloca_memcpy_08_good.c,168,7,1091,1
CWE690_NULL_Deref_From_Return__struct_calloc_44_good.c,120,3,59,1
CWE415_Double_Free__malloc_free_wchar_t_07_good.c,102,2,145,1
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memmove_14_good.c,127,5,184,1
CWE665_Improper_Initialization__wchar_t_cat_31_good.c,109,8,2,1
CWE190_Integer_Overflow__short_rand_postinc_32_good.c,104,3,1707,1
CWE124_Buffer_Underwrite__malloc_wchar_t_memmove_11_good.c,175,7,1091,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memmove_13_good.c,100,3,1804,1
CWE390_Error_Without_Action__fgets_wchar_t_09_good.c,91,3,13,1
CWE191_Integer_Underflow__int64_t_min_predec_42_good.c,83,3,1707,1
CWE124_Buffer_Underwrite__char_alloca_ncpy_04_good.c,145,7,1091,1
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_cpy_11_good.c,113,5,184,1
CWE761_Free_Pointer_Not_at_Start_of_Buffer__wchar_t_console_42_good.c,220,33,17,1
CWE401_Memory_Leak__char_calloc_05_good.c,102,2,382,1
CWE401_Memory_Leak__char_malloc_02_good.c,102,2,382,1
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_memcpy_34_good.c,124,3,1804,1
CWE191_Integer_Underflow__char_fscanf_sub_06_good.c,86,3,1707,1
CWE369_Divide_by_Zero__int_rand_divide_06_good.c,75,3,870,1
CWE690_NULL_Deref_From_Return__struct_calloc_11_good.c,102,3,870,1
CWE121_Stack_Based_Buffer_Overflow__CWE129_large_01_good.c,106,3,224,1
CWE124_Buffer_Underwrite__wchar_t_alloca_ncpy_09_good.c,150,7,1091,1
CWE476_NULL_Pointer_Dereference__int_03_good.c,68,3,870,1
CWE191_Integer_Underflow__int64_t_min_multiply_42_good.c,88,3,870,1
CWE126_Buffer_Overread__char_declare_memcpy_06_good.c,165,3,113,1
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_memmove_16_good.c,127,5,184,1
CWE127_Buffer_Underread__char_alloca_memcpy_04_good.c,148,7,1091,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_loop_34_good.c,182,3,1804,1
CWE194_Unexpected_Sign_Extension__negative_memcpy_08_good.c,141,6,48,1
CWE401_Memory_Leak__strdup_wchar_t_10_good.c,81,2,382,1
CWE124_Buffer_Underwrite__wchar_t_alloca_memcpy_15_good.c,162,7,1091,1
CWE401_Memory_Leak__wchar_t_malloc_15_good.c,121,2,382,1
CWE134_Uncontrolled_Format_String__wchar_t_file_vfprintf_04_good.c,191,17,43,1
CWE191_Integer_Underflow__int_rand_predec_34_good.c,84,3,1707,1
CWE134_Uncontrolled_Format_String__char_environment_printf_11_good.c,117,2,164,1
CWE191_Integer_Underflow__char_min_sub_11_good.c,80,3,1707,1
CWE127_Buffer_Underread__wchar_t_alloca_memcpy_31_good.c,161,7,1091,1
CWE401_Memory_Leak__int_malloc_09_good.c,104,2,382,1
CWE476_NULL_Pointer_Dereference__struct_11_good.c,69,3,870,1
CWE126_Buffer_Overread__CWE170_wchar_t_memcpy_18_good.c,93,8,45,1
CWE190_Integer_Overflow__int_fscanf_add_18_good.c,79,3,1707,1
CWE369_Divide_by_Zero__float_fgets_18_good.c,110,3,1707,1
CWE400_Resource_Exhaustion__fscanf_for_loop_13_good.c,97,3,56,1
CWE190_Integer_Overflow__int64_t_rand_multiply_07_good.c,91,3,870,1
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_loop_01_good.c,137,5,184,1
CWE690_NULL_Deref_From_Return__long_calloc_02_good.c,88,3,870,1
CWE190_Integer_Overflow__int_fscanf_multiply_34_good.c,93,3,870,1
CWE191_Integer_Underflow__char_rand_postdec_07_good.c,86,3,1707,1
CWE134_Uncontrolled_Format_String__wchar_t_file_vfprintf_13_good.c,195,17,43,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memmove_10_good.c,157,3,1804,1
CWE124_Buffer_Underwrite__wchar_t_alloca_memmove_05_good.c,153,7,1091,1
CWE134_Uncontrolled_Format_String__char_environment_vfprintf_16_good.c,158,3,122,1
CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_file_18_good.c,190,37,63,1
CWE590_Free_Memory_Not_on_Heap__free_int_declare_03_good.c,106,9,197,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_memcpy_07_good.c,133,3,1804,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_memcpy_03_good.c,133,3,1804,1
CWE426_Untrusted_Search_Path__char_system_08_good.c,103,3,1804,1
CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_15_good.c,149,2,133,1
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_loop_12_good.c,147,3,1804,1
CWE122_Heap_Based_Buffer_Overflow__CWE131_memmove_10_good.c,116,3,111,1
CWE124_Buffer_Underwrite__malloc_char_loop_42_good.c,196,7,1091,1
CWE690_NULL_Deref_From_Return__wchar_t_malloc_08_good.c,106,3,870,1
CWE252_Unchecked_Return_Value__char_fputc_09_good.c,54,5,172,1
CWE191_Integer_Underflow__int64_t_min_predec_04_good.c,77,3,1707,1
CWE190_Integer_Overflow__short_fscanf_preinc_32_good.c,105,3,1707,1
CWE127_Buffer_Underread__CWE839_negative_08_good.c,116,6,133,1
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_memmove_06_good.c,142,3,1804,1
CWE467_Use_of_sizeof_on_Pointer_Type__int_03_good.c,96,44,8,1
