CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_strncpy_32_good.c,156,20,78,0
CWE194_Unexpected_Sign_Extension__fscanf_strncpy_04_good.c,126,23,279,0
CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_memcpy_32_good.c,156,20,78,0
CWE416_Use_After_Free__malloc_free_int_06_good.c,132,14,171,0
CWE134_Uncontrolled_Format_String__char_environment_vfprintf_34_good.c,156,19,128,0
CWE404_Improper_Resource_Shutdown__fopen_w32_close_42_good.c,69,10,77,0
CWE390_Error_Without_Action__sqrt_16_good.c,82,2,199,0
CWE467_Use_of_sizeof_on_Pointer_Type__short_01_good.c,88,44,15,0
CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_memcpy_11_good.c,129,23,260,0
CWE127_Buffer_Underread__CWE839_rand_42_good.c,101,6,357,0
CWE197_Numeric_Truncation_Error__int_large_to_short_31_good.c,79,3,1804,0
CWE195_Signed_to_Unsigned_Conversion_Error__fgets_malloc_05_good.c,152,77,100,0
CWE272_Least_Privilege_Violation__w32_wchar_t_RegCreateKeyEx_18_good.c,91,3,1804,0
CWE127_Buffer_Underread__CWE839_fgets_34_good.c,130,6,357,0
CWE195_Signed_to_Unsigned_Conversion_Error__rand_strncpy_18_good.c,122,10,199,0
CWE124_Buffer_Underwrite__CWE839_fgets_08_good.c,171,6,357,0
CWE194_Unexpected_Sign_Extension__fgets_memcpy_06_good.c,156,82,123,0
CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fixed_10_good.c,137,13,38,0
CWE467_Use_of_sizeof_on_Pointer_Type__short_04_good.c,94,44,15,0
CWE195_Signed_to_Unsigned_Conversion_Error__rand_strncpy_07_good.c,125,10,199,0
CWE416_Use_After_Free__malloc_free_int64_t_16_good.c,133,14,1,0
CWE427_Uncontrolled_Search_Path_Element__wchar_t_environment_05_good.c,108,96,35,0
CWE570_Expression_Always_False__global_const_01_good.c,44,3,7,0
CWE197_Numeric_Truncation_Error__int_fgets_to_char_14_good.c,104,77,222,0
CWE563_Unused_Variable__unused_uninit_variable_wchar_t_01_good.c,43,6,384,0
CWE457_Use_of_Uninitialized_Variable__double_12_good.c,82,3,2,0
CWE197_Numeric_Truncation_Error__int_rand_to_char_42_good.c,85,10,321,0
CWE90_LDAP_Injection__w32_char_file_32_good.c,329,137,0,0
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_12_good.c,299,9,71,0
CWE194_Unexpected_Sign_Extension__fscanf_strncpy_15_good.c,135,23,279,0
CWE252_Unchecked_Return_Value__char_putchar_16_good.c,54,5,273,0
CWE195_Signed_to_Unsigned_Conversion_Error__rand_strncpy_32_good.c,152,10,199,0
CWE272_Least_Privilege_Violation__w32_wchar_t_RegCreateKeyEx_02_good.c,92,3,1804,0
CWE134_Uncontrolled_Format_String__char_console_vprintf_34_good.c,199,19,128,0
CWE134_Uncontrolled_Format_String__char_file_w32_vsnprintf_34_good.c,208,19,128,0
CWE427_Uncontrolled_Search_Path_Element__wchar_t_environment_13_good.c,110,96,35,0
CWE194_Unexpected_Sign_Extension__negative_malloc_18_good.c,120,3,106,0
CWE124_Buffer_Underwrite__CWE839_fscanf_14_good.c,128,6,357,0
CWE590_Free_Memory_Not_on_Heap__free_int64_t_static_41_good.c,113,53,198,0
CWE272_Least_Privilege_Violation__w32_char_RegCreateKeyEx_03_good.c,93,3,1804,0
CWE194_Unexpected_Sign_Extension__fgets_memcpy_02_good.c,154,82,123,0
CWE114_Process_Control__w32_char_file_04_good.c,165,166,25,0
CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fixed_32_good.c,166,13,38,0
CWE427_Uncontrolled_Search_Path_Element__wchar_t_environment_15_good.c,117,96,35,0
CWE570_Expression_Always_False__static_01_good.c,44,3,7,0
CWE134_Uncontrolled_Format_String__wchar_t_console_vprintf_34_good.c,203,29,45,0
CWE194_Unexpected_Sign_Extension__fgets_memmove_07_good.c,156,82,123,0
CWE617_Reachable_Assertion__fscanf_10_good.c,69,23,191,0
CWE427_Uncontrolled_Search_Path_Element__wchar_t_environment_16_good.c,110,95,8,0
CWE195_Signed_to_Unsigned_Conversion_Error__fgets_memmove_06_good.c,154,76,105,0
CWE667_Improper_Locking__basic_08_good.c,93,3,275,0
CWE195_Signed_to_Unsigned_Conversion_Error__fgets_strncpy_18_good.c,151,59,73,0
CWE327_Use_Broken_Crypto__w32_RC5_09_good.c,393,3,1804,0
CWE134_Uncontrolled_Format_String__wchar_t_environment_vfprintf_14_good.c,159,17,43,0
CWE590_Free_Memory_Not_on_Heap__free_struct_alloca_12_good.c,208,4,306,0
CWE124_Buffer_Underwrite__CWE839_fscanf_32_good.c,147,6,357,0
CWE427_Uncontrolled_Search_Path_Element__wchar_t_file_01_good.c,138,165,15,0
CWE416_Use_After_Free__malloc_free_wchar_t_02_good.c,120,9,11,0
CWE114_Process_Control__w32_wchar_t_console_02_good.c,179,168,1,0
CWE195_Signed_to_Unsigned_Conversion_Error__rand_memmove_12_good.c,134,10,199,0
CWE427_Uncontrolled_Search_Path_Element__char_environment_04_good.c,107,96,35,0
CWE114_Process_Control__w32_char_console_12_good.c,187,174,27,0
